year,state,county,division_yield,division_noaa,data_item,value,cv,temp_gs,pcpn_gs,fips,tmax_m01,tmax_m02,tmax_m03,tmax_m04,tmax_m05,tmax_m06,tmax_m07,tmax_m08,tmax_m09,tmax_m10,tmax_m11,tmax_m12,prcp_m01,prcp_m02,prcp_m03,prcp_m04,prcp_m05,prcp_m06,prcp_m07,prcp_m08,prcp_m09,prcp_m10,prcp_m11,prcp_m12
2016,17,7,2.0,2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",197.5,,24.166666666666668,579.882,17007,-2.2119354838709677,1.9993103448275864,10.41,14.824666666666667,21.183548387096774,27.46333333333333,28.524838709677418,27.889032258064518,25.138333333333332,18.161935483870966,12.35,-1.7,17.5,16.96,82.72,65.45,89.1,79.83,155.45,114.19,75.8,67.89,71.78,44.17
2017,17,7,2.0,2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",189.9,,24.12037037037037,734.06,17007,0.057419354838709614,6.9871428571428575,7.4954838709677425,17.021,19.391935483870967,27.152333333333335,27.77516129032258,25.846129032258066,25.196666666666665,17.47774193548387,6.415666666666667,-0.4854838709677419,63.239999999999995,30.07,89.65,145.56,140.99,178.4,219.24,42.13,7.9799999999999995,160.9,34.22,13.02
2018,17,7,2.0,2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",194.1,,23.52777777777777,750.3159999999999,17007,-2.2974193548387096,0.1860714285714286,6.871290322580645,10.117666666666667,25.024193548387096,26.211666666666666,28.068064516129034,27.831935483870968,24.448,14.343225806451612,2.7209999999999996,2.579032258064516,54.14,74.58,23.14,43.0,119.65,213.85,68.48,127.17,178.15,142.87,53.46,47.48
2019,17,7,2.0,2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",179.0,,23.37037037037037,757.682,17007,-4.1574193548387095,-1.5478571428571428,5.080322580645162,14.327,17.676451612903225,24.895333333333333,30.125806451612902,26.687741935483874,23.752333333333336,14.96516129032258,3.754,4.2538709677419355,63.49,90.05,49.120000000000005,68.32000000000001,198.94,85.49000000000001,80.96000000000001,106.47,217.52,145.14000000000001,41.03,50.72
2020,17,7,2.0,2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",192.2,1.1,23.82407407407408,606.552,17007,0.9338709677419355,1.1844827586206894,8.88225806451613,13.575999999999999,20.066451612903226,28.548333333333336,30.076129032258066,28.77774193548387,22.37,14.744838709677419,12.424333333333333,3.24741935483871,57.74,15.47,106.39,91.34,119.56,113.00999999999999,85.5,55.42,141.56,65.13,52.17,43.989999999999995
2021,17,7,2.0,2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",200.0,4.2,25.13888888888889,375.412,17007,-0.47516129032258064,-4.701428571428571,10.750967741935483,16.435666666666666,21.021612903225805,29.198666666666668,28.256451612903227,29.565806451612904,26.237000000000002,19.070645161290326,8.803333333333335,5.684193548387097,48.88,21.14,34.970000000000006,32.86,54.39,73.17,77.03,110.07,21.39,121.03,11.229999999999999,53.690000000000005
2022,17,7,2.0,2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",209.2,1.8,23.611111111111114,724.1539999999999,17007,-3.72258064516129,0.2682142857142856,8.561935483870968,12.268,22.393870967741936,27.995333333333335,28.429354838709674,27.21225806451613,23.35033333333333,17.059677419354838,9.731666666666666,0.15258064516129027,13.14,23.25,61.540000000000006,106.03,111.56,62.38,165.44,158.28,120.53999999999999,42.7,38.85,60.29
2023,17,7,2.0,2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",212.7,4.2,24.58333333333333,501.65,17007,0.8796774193548386,3.4696428571428575,6.611612903225807,16.471,22.99290322580645,27.614,28.65516129032258,27.299999999999997,24.315,17.01258064516129,8.982,5.1893548387096775,52.019999999999996,90.77,66.56,88.06,64.55,54.55,58.99,60.41,98.32,109.59,26.37,68.25999999999999
1926,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",38.0,,25.222222222222225,861.314,17009,,,,,,,,,,,,,,,,,,,,,,,,
1927,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",28.0,,24.657407407407405,663.702,17009,,,,,,,,,,,,,,,,,,,,,,,,
1928,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",42.0,,24.87037037037037,601.98,17009,,,,,,,,,,,,,,,,,,,,,,,,
1929,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",35.0,,25.027777777777786,673.8619999999999,17009,,,,,,,,,,,,,,,,,,,,,,,,
1930,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",25.0,,28.12037037037037,344.42400000000004,17009,,,,,,,,,,,,,,,,,,,,,,,,
1931,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",40.0,,26.944444444444443,629.666,17009,,,,,,,,,,,,,,,,,,,,,,,,
1932,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",45.0,,26.64814814814815,611.378,17009,,,,,,,,,,,,,,,,,,,,,,,,
1933,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",34.0,,27.564814814814813,509.016,17009,,,,,,,,,,,,,,,,,,,,,,,,
1934,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",4.0,,29.12037037037037,405.384,17009,,,,,,,,,,,,,,,,,,,,,,,,
1935,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",27.0,,24.814814814814813,714.2479999999999,17009,,,,,,,,,,,,,,,,,,,,,,,,
1936,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",10.0,,29.351851851851848,447.04,17009,,,,,,,,,,,,,,,,,,,,,,,,
1937,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",44.0,,26.444444444444443,476.5039999999999,17009,,,,,,,,,,,,,,,,,,,,,,,,
1938,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",34.0,,26.78703703703704,574.802,17009,,,,,,,,,,,,,,,,,,,,,,,,
1939,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",47.0,,26.84259259259259,609.8539999999999,17009,,,,,,,,,,,,,,,,,,,,,,,,
1940,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",37.0,,26.342592592592595,374.6499999999999,17009,,,,,,,,,,,,,,,,,,,,,,,,
1941,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",49.0,,27.83333333333333,613.41,17009,,,,,,,,,,,,,,,,,,,,,,,,
1942,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",44.0,,26.037037037037035,699.516,17009,,,,,,,,,,,,,,,,,,,,,,,,
1943,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",50.0,,25.83333333333333,663.194,17009,,,,,,,,,,,,,,,,,,,,,,,,
1944,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",45.0,,26.509259259259256,626.872,17009,,,,,,,,,,,,,,,,,,,,,,,,
1945,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",35.0,,24.71296296296296,785.3679999999999,17009,,,,,,,,,,,,,,,,,,,,,,,,
1946,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",55.0,,25.63888888888889,576.326,17009,,,,,,,,,,,,,,,,,,,,,,,,
1947,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",24.0,,26.21296296296296,659.638,17009,,,,,,,,,,,,,,,,,,,,,,,,
1948,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",65.0,,26.490740740740744,496.824,17009,,,,,,,,,,,,,,,,,,,,,,,,
1949,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",52.0,,26.064814814814813,496.824,17009,,,,,,,,,,,,,,,,,,,,,,,,
1950,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",53.0,,24.203703703703702,491.9980000000001,17009,,,,,,,,,,,,,,,,,,,,,,,,
1951,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",58.0,,24.722222222222214,585.216,17009,2.849354838709677,3.812142857142857,6.701290322580645,14.694666666666668,25.008064516129032,26.39466666666667,29.89290322580645,28.978709677419356,23.382,19.397096774193546,6.678666666666667,2.6783870967741934,31.819999999999997,99.21000000000001,138.1,71.37,61.94,132.48,159.69,92.74,66.8,67.55,59.33,33.07
1952,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",50.0,,26.740740740740744,530.352,17009,3.576774193548387,6.587586206896551,8.071612903225807,17.694333333333336,23.000967741935483,31.618333333333336,31.835483870967742,29.20451612903226,27.123333333333335,18.39032258064516,11.674333333333333,4.590322580645162,24.91,37.33,108.73,92.89,124.50999999999999,90.07,103.04,55.650000000000006,63.92,21.02,86.14999999999999,46.830000000000005
1953,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",47.0,,27.26851851851852,316.484,17009,2.499032258064516,7.6292857142857144,10.554193548387097,14.978000000000002,23.64,32.074333333333335,32.747096774193544,31.51258064516129,28.613999999999997,22.333548387096776,12.302,6.074838709677419,24.21,21.64,110.09,61.97,50.32,72.43,49.4,20.98,61.410000000000004,39.160000000000004,12.620000000000001,29.1
1954,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",45.0,,27.73148148148148,534.6700000000001,17009,2.5477419354838706,10.182857142857143,8.509677419354839,21.154666666666667,21.158709677419353,31.184,34.40677419354839,29.828709677419358,28.685,18.614516129032257,10.895333333333333,3.838064516129032,20.73,40.980000000000004,57.42,132.73999999999998,50.2,77.75,61.17,158.98,53.61,82.09,43.78,48.0
1955,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",51.0,,27.657407407407405,650.24,17009,1.7803225806451612,3.873214285714286,10.523870967741935,21.627666666666666,24.43967741935484,26.37633333333333,33.23161290322581,32.59516129032258,27.635333333333335,19.138387096774192,8.607333333333335,2.88258064516129,58.9,75.31,43.33,137.41,156.57,108.28,79.75,107.14,61.22,139.70000000000002,16.02,6.319999999999999
1956,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",58.0,,27.25,462.28,17009,0.9132258064516129,3.7651724137931035,11.735806451612904,17.17233333333333,25.894516129032258,30.420666666666666,30.496774193548386,31.171290322580642,28.35666666666667,24.414193548387097,10.551666666666668,4.7461290322580645,9.3,29.06,15.6,90.59,75.5,64.9,80.43,147.16,3.92,16.73,52.67,59.690000000000005
1957,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",56.0,,25.972222222222225,645.6679999999999,17009,-0.9206451612903226,6.318928571428572,9.228064516129033,16.445,23.137096774193548,28.037333333333333,32.35064516129032,30.747096774193547,25.09,17.35516129032258,8.964666666666666,6.968064516129032,54.559999999999995,42.16,81.03,176.41,155.97,135.72,75.42,57.410000000000004,44.82,99.38,47.74,74.22
1958,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",67.0,,25.203703703703702,717.0419999999999,17009,0.6016129032258064,-1.3017857142857143,6.082580645161291,17.315,24.568064516129034,26.23,28.167096774193546,29.763548387096773,25.18933333333333,20.73709677419355,12.664666666666667,1.6496774193548387,38.629999999999995,17.01,17.93,78.3,54.67,174.06,281.5,60.19,68.5,30.04,103.27000000000001,7.24
1959,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",55.0,,27.074074074074076,438.912,17009,-1.5248387096774194,3.455714285714286,10.403548387096773,17.572333333333333,26.095161290322583,30.151,30.789677419354838,31.149677419354838,26.636000000000003,16.89548387096774,6.404,5.928387096774194,54.79,56.910000000000004,84.02,69.71000000000001,94.64999999999999,14.57,66.83,121.45,71.97,130.89000000000001,13.49,41.43
1960,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",55.0,,25.88888888888889,626.364,17009,2.003548387096774,0.46793103448275863,1.6867741935483873,19.143666666666665,21.70709677419355,26.927666666666667,29.44645161290323,30.129677419354838,27.965333333333334,20.09258064516129,12.310666666666666,1.7316129032258067,41.33,50.16,74.16,93.47,143.60999999999999,203.23000000000002,90.45,63.94,31.8,66.97,37.339999999999996,34.52
1961,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",60.0,,24.62962962962963,942.086,17009,1.1919354838709677,6.204642857142857,10.547419354838711,14.069333333333333,21.087419354838712,28.317,29.541290322580643,29.27258064516129,25.473666666666666,19.265806451612903,9.886,1.6419354838709677,6.43,38.22,100.94,76.7,114.01,100.61999999999999,254.53,133.32,262.99,50.01,82.93,39.05
1962,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",71.0,,26.453703703703702,489.9659999999999,17009,-1.951935483870968,3.867142857142857,7.049032258064517,17.292666666666666,28.04741935483871,28.55933333333333,29.666774193548385,30.49451612903226,24.67866666666667,19.76258064516129,10.834,2.7148387096774194,50.47,38.81,96.77,37.06,100.5,130.51000000000002,110.92999999999999,38.47,72.5,101.99000000000001,30.070000000000004,15.85
1963,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",82.0,,26.91666666666667,478.79,17009,-4.433548387096774,1.1475000000000002,13.454838709677418,20.462666666666667,23.259032258064515,31.107333333333333,30.936451612903223,28.86,26.81566666666667,26.126451612903224,12.539333333333333,-2.6538709677419354,12.76,20.509999999999998,112.31,62.53,97.69,18.669999999999998,172.81,86.14999999999999,40.77,30.24,52.349999999999994,17.66
1964,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",68.0,,26.78703703703704,536.1940000000001,17009,5.3106451612903225,3.6486206896551723,8.58,18.401,26.326129032258066,28.749333333333333,31.33483870967742,29.576451612903227,26.31833333333333,19.072580645161292,13.754333333333333,1.977741935483871,32.36,26.54,123.89,173.45,39.4,104.7,76.05000000000001,73.52,69.33,4.61,100.22,31.59
1965,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",72.0,,25.85185185185185,769.6199999999999,17009,2.150967741935484,4.2371428571428575,3.551290322580645,17.958333333333332,26.873548387096776,28.136000000000003,29.338709677419356,28.49451612903226,24.334999999999997,19.09193548387097,12.679,8.600645161290323,145.32,37.64,87.19,114.67999999999999,51.29,190.37,108.05,133.76,171.41000000000003,24.42,21.009999999999998,71.44
1966,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",75.0,,24.85185185185185,602.996,17009,-1.3061290322580643,3.851785714285714,12.452903225806452,15.298333333333334,21.112903225806452,27.838,33.145161290322584,28.223870967741938,23.508666666666667,18.980967741935483,12.391,3.8041935483870963,17.509999999999998,49.5,31.27,131.79999999999998,121.5,114.91,38.53,81.11,115.32,38.98,33.6,83.45
1967,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",99.0,,24.111111111111114,669.0360000000001,17009,4.55741935483871,1.802857142857143,11.421290322580646,18.035,20.059677419354838,27.737333333333332,28.544838709677418,26.846451612903227,23.496666666666666,18.044193548387096,8.566333333333334,3.7651612903225806,45.480000000000004,15.27,77.26,125.68,123.1,87.47999999999999,198.61,48.800000000000004,85.45,144.44,47.29,79.53
1968,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",89.0,,25.611111111111114,631.952,17009,0.8103225806451614,2.2955172413793106,13.461612903225806,18.662,21.52709677419355,29.442333333333334,29.74451612903226,29.049032258064514,25.215333333333334,19.335483870967742,8.361333333333333,2.4738709677419353,26.39,27.880000000000003,25.15,58.08,108.97000000000001,108.7,122.92999999999999,96.12,137.12,79.21000000000001,99.82000000000001,72.16
1969,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",78.0,,25.55555555555556,660.146,17009,-1.434193548387097,2.749642857142857,6.3825806451612905,18.746,22.919677419354837,26.322333333333333,30.761290322580646,29.41548387096774,25.109666666666666,17.356129032258064,10.129999999999999,0.9303225806451613,97.34,69.12,60.01,114.22,64.03999999999999,142.8,198.12,49.08,91.86,195.18,13.49,31.33
1970,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",66.0,,25.85185185185185,1046.48,17009,-2.9780645161290322,4.399285714285714,7.7303225806451605,18.37066666666667,24.851612903225806,26.563666666666666,30.68290322580645,28.779999999999998,25.857000000000003,17.95387096774194,9.279,5.0519354838709685,13.23,11.14,59.0,167.53,201.19,143.24,74.58,209.99,249.8,92.64,37.730000000000004,44.85
1971,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",91.0,,26.222222222222214,436.8799999999999,17009,-0.49354838709677423,2.697142857142857,9.077419354838709,19.810333333333332,21.937096774193545,31.179333333333332,28.509032258064515,28.959032258064518,26.963,22.14548387096774,11.251666666666667,5.765483870967741,43.26,40.88,17.75,18.8,68.23,65.72,118.32000000000001,55.14,110.49,78.49000000000001,51.11,100.49
1972,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",95.0,,26.055555555555557,458.978,17009,0.5125806451612903,3.1382758620689652,10.156774193548388,17.793333333333333,24.491935483870968,28.478666666666665,30.196129032258067,29.407096774193548,25.945666666666668,16.454193548387096,5.805666666666667,0.42935483870967744,21.67,21.38,81.62,124.6,46.26,60.459999999999994,36.2,88.42999999999999,102.84,58.92,99.4,60.92
1973,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",95.0,,24.86111111111111,768.3499999999999,17009,2.4238709677419354,4.095714285714286,12.910967741935485,15.676333333333334,21.256451612903227,28.386333333333333,29.85967741935484,29.358709677419355,24.604333333333333,21.126451612903224,11.571666666666665,1.6519354838709677,57.6,36.27,212.16,152.61,117.11,162.96,147.08,54.550000000000004,133.85999999999999,173.98999999999998,55.49,106.85
1974,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",73.0,,24.805555555555557,613.9179999999999,17009,-0.13645161290322577,5.2821428571428575,12.90967741935484,19.581000000000003,21.751290322580644,25.43,32.479354838709675,27.50709677419355,22.041999999999998,19.783548387096772,9.448333333333332,2.814516129032258,76.31,42.85,68.36,110.91,208.16,98.79,74.44999999999999,81.32000000000001,40.160000000000004,53.489999999999995,116.61,63.67
1975,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",96.0,,25.46296296296296,632.714,17009,2.925806451612903,0.9550000000000001,7.206451612903226,16.175333333333334,24.538064516129033,28.354,30.36193548387097,30.298709677419353,23.089,20.901935483870968,13.073333333333332,4.602258064516128,55.489999999999995,63.76,53.190000000000005,92.34,157.7,106.99,31.86,110.82000000000001,133.04,61.76,77.2,29.37
1976,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",86.0,,25.953703703703702,375.666,17009,0.30129032258064514,9.996206896551724,13.828064516129032,19.400666666666666,21.56,28.608,31.886774193548387,28.511935483870968,25.764,15.348387096774195,7.324,2.224516129032258,19.91,52.81,119.06,75.63,76.49,31.75,43.96,76.64,71.15,74.91,13.26,6.89
1977,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",78.0,,27.23148148148148,665.48,17009,-6.73483870967742,4.209642857142858,13.330322580645161,21.44333333333333,26.662258064516127,28.461000000000002,32.96258064516129,28.27709677419355,25.61866666666667,17.331612903225807,10.005333333333335,0.9906451612903225,30.5,29.84,140.35,38.52,146.68,62.53,78.06,189.98000000000002,149.69,127.01,73.18,50.56
1978,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",102.0,,25.990740740740744,559.054,17009,-4.604193548387096,-3.365357142857143,5.549032258064516,17.458000000000002,21.635806451612904,29.103666666666665,30.010967741935485,28.98193548387097,28.708666666666666,18.703548387096777,11.065666666666667,2.895806451612903,20.59,17.08,64.21000000000001,108.78,139.3,57.56999999999999,110.21000000000001,54.87,88.25999999999999,38.97,75.75,61.36
1979,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",114.0,,25.79629629629629,390.906,17009,-6.726451612903225,-2.801428571428571,10.001290322580646,14.918333333333333,24.20709677419355,29.23,30.11741935483871,29.33483870967742,26.930999999999997,19.87,10.011,6.369354838709677,67.03,31.909999999999997,97.26,123.99000000000001,42.76,49.22,97.92,68.95,8.26,45.72,59.15,54.43
1980,17,9,3.0,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",101.0,,26.962962962962965,615.442,17009,0.9103225806451613,-0.6317241379310345,7.598387096774194,16.903,24.396774193548385,28.488,33.597096774193545,31.76774193548387,26.595333333333333,17.879677419354838,11.317666666666668,4.384193548387096,20.37,18.29,105.46000000000001,53.45,97.59,77.59,94.47,153.12,139.55,55.400000000000006,16.47,70.23
