year,state,county,division_yield,division_noaa,data_item,value,cv,temp_gs,pcpn_gs,county_padded,fips_full,tmax_avg_jan,prcp_tot_jan,tmax_avg_feb,prcp_tot_feb,tmax_avg_mar,prcp_tot_mar,tmax_avg_apr,prcp_tot_apr,tmax_avg_may,prcp_tot_may,tmax_avg_jun,prcp_tot_jun,tmax_avg_jul,prcp_tot_jul,tmax_avg_aug,prcp_tot_aug,tmax_avg_sep,prcp_tot_sep,tmax_avg_oct,prcp_tot_oct,tmax_avg_nov,prcp_tot_nov,tmax_avg_dec,prcp_tot_dec
1974,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",95.3,,22.425925925925924,552.704,017,19017,-4.858064516129034,21.12,-1.1757142857142855,29.03,5.1877419354838725,45.65,15.808666666666666,78.47999999999999,18.016774193548386,136.99,24.678333333333335,133.35999999999999,29.777096774193552,76.05,25.410322580645165,81.83999999999999,20.85733333333333,46.19,16.405483870967743,95.5,5.999666666666666,31.950000000000003,-0.9312903225806449,37.79999999999999
1975,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",90.0,,22.61111111111111,449.072,017,19017,-3.1758064516129036,29.599999999999994,-3.011785714285715,34.1,0.3141935483870968,66.93,10.046,98.84,22.716451612903228,71.48,25.93433333333334,106.88000000000001,29.04322580645161,29.609999999999996,28.06967741935484,119.94999999999999,19.816333333333333,22.380000000000003,19.615161290322575,6.66,9.308,97.44999999999999,-0.27419354838709664,14.72
1976,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",88.9,,24.185185185185187,397.51,017,19017,-2.534516129032257,5.19,4.522068965517242,43.16,6.881612903225806,91.76,16.675666666666665,142.51,20.31322580645161,60.18,27.11633333333333,60.420000000000016,29.925806451612896,76.49999999999999,27.323548387096775,30.700000000000003,23.718,27.27,13.70032258064516,42.21,4.031333333333335,1.76,-3.8748387096774195,13.16
1977,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",116.0,,25.0462962962963,694.944,017,19017,-10.781290322580649,13.709999999999999,1.9457142857142855,17.759999999999998,10.069677419354838,84.97,19.56666666666666,65.81,25.954193548387096,64.31,27.71033333333333,84.12,29.70870967741936,145.16000000000003,24.860967741935482,199.05999999999997,22.432333333333336,136.42,14.816451612903226,81.72,5.290666666666667,39.400000000000006,-4.519677419354837,37.089999999999996
1978,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",122.0,,23.787037037037038,737.108,017,19017,-9.24,22.88,-6.261785714285713,13.82,4.027741935483871,14.149999999999999,14.022333333333329,138.95000000000002,21.224838709677417,69.50999999999999,26.904666666666667,144.98,27.108064516129033,155.20999999999998,27.76967741935484,68.03,25.738333333333333,160.26000000000002,15.353870967741939,35.71,5.520000000000001,87.95,-3.7870967741935484,21.089999999999996
1979,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",130.9,,22.63888888888889,762.5079999999999,017,19017,-11.85161290322581,39.959999999999994,-7.169285714285714,14.74,2.7393548387096773,69.43,11.102666666666664,100.96,21.041935483870965,95.21000000000001,26.13766666666667,125.32000000000001,27.36548387096774,145.0,26.07838709677419,278.48,24.134000000000004,17.66,15.751290322580648,100.00999999999999,5.355333333333333,44.42000000000001,2.6912903225806453,14.38
1980,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",123.1,,24.333333333333332,720.3439999999999,017,19017,-4.039354838709677,37.94,-3.620689655172414,21.04,3.734193548387097,20.009999999999998,15.538333333333329,42.95,22.811612903225804,113.89999999999999,26.59633333333333,146.29,29.867419354838706,76.64,27.611612903225804,237.81,23.489000000000008,102.95,13.550322580645158,47.480000000000004,7.885000000000001,13.56,-1.091935483870968,11.760000000000002
1981,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",135.0,,23.14814814814815,788.4159999999999,017,19017,-0.846129032258065,6.23,1.491428571428571,58.09,9.468064516129031,9.06,17.206666666666663,148.2,20.220967741935485,58.480000000000004,26.054,161.46999999999997,27.44516129032258,112.07000000000002,25.644516129032258,230.6,22.256000000000004,77.53999999999999,14.03064516129032,46.55,8.231,42.809999999999995,-3.0648387096774194,30.369999999999997
1982,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",124.5,,22.333333333333332,640.334,017,19017,-10.205483870967743,41.900000000000006,-3.3217857142857143,10.530000000000001,3.9103225806451616,59.89,12.258,70.7,21.691935483870967,204.97,23.58833333333333,81.35999999999999,28.5858064516129,125.34999999999998,26.407419354838712,94.9,21.46833333333333,62.89999999999999,16.782258064516128,80.72,5.730000000000001,84.86000000000001,2.2009677419354836,92.27
1983,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",113.6,,23.472222222222218,662.94,017,19017,-1.3377419354838709,21.93,0.9628571428571427,38.879999999999995,5.466451612903225,77.16999999999999,10.841333333333331,77.19,18.22612903225807,181.70000000000002,26.84333333333334,125.00000000000001,30.513870967741937,99.14,30.92193548387097,52.809999999999995,23.49266666666666,127.36,15.37451612903226,98.46999999999998,6.0569999999999995,105.29000000000002,-9.75290322580645,29.029999999999998
1984,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",115.2,,23.305555555555557,550.418,017,19017,-5.0435483870967746,14.719999999999999,3.083103448275862,23.03,1.25,48.72,13.121666666666664,126.44999999999999,19.59193548387097,109.78,26.893666666666665,137.22,27.566774193548394,103.89,29.42096774193548,25.589999999999996,23.21833333333333,47.43999999999999,16.728709677419353,115.63000000000001,7.3500000000000005,59.31000000000001,0.24741935483870944,52.68
1985,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",137.7,,23.824074074074076,532.8919999999999,017,19017,-5.79,19.080000000000002,-3.873571428571427,32.64,8.621290322580647,70.64,17.52033333333333,45.019999999999996,23.91387096774193,52.97,24.98266666666666,68.63,28.948064516129037,85.24000000000001,25.58354838709678,107.93,22.048333333333332,173.00000000000003,15.267096774193549,63.230000000000004,1.748666666666666,53.79000000000001,-7.505806451612903,41.60999999999999
1986,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",142.5,,23.462962962962962,655.0659999999999,017,19017,-3.3367741935483877,15.17,-4.170714285714286,47.67999999999999,7.88,42.97,17.00166666666667,87.90999999999998,21.061935483870965,126.61999999999998,26.63266666666667,108.41,28.76741935483871,117.04,24.821935483870966,88.21,22.475333333333328,126.64999999999999,15.672580645161291,100.35,3.203333333333333,48.449999999999996,-1.4945161290322582,16.31
1987,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",137.6,,25.12962962962963,574.8019999999999,017,19017,-1.9354838709677418,11.890000000000002,4.342142857142858,0.43,8.590645161290322,62.85999999999999,18.218666666666667,46.39,24.49387096774193,88.61,28.977333333333327,70.45,30.249999999999996,112.4,25.990000000000006,195.62000000000003,22.847333333333328,61.57,13.833225806451612,17.31,8.810666666666664,72.26,0.1761290322580646,50.47
1988,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",70.5,,26.472222222222218,362.96599999999995,017,19017,-6.2229032258064505,27.330000000000002,-4.112758620689657,7.24,7.43,31.23,15.464666666666666,55.51,25.66258064516129,33.62,30.534999999999993,64.21,30.977096774193548,57.32999999999999,31.143870967741943,85.95000000000002,25.043666666666663,66.22,13.63677419354839,19.02,6.9753333333333325,72.28,-0.7687096774193549,17.11
1989,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",99.3,,23.65740740740741,414.02,017,19017,0.785806451612903,21.93,-5.102142857142859,9.33,4.031935483870968,30.900000000000002,13.981999999999998,72.65999999999998,21.116129032258062,60.48,26.348333333333336,46.440000000000005,30.392580645161296,53.03000000000001,28.15322580645161,59.32,21.938666666666673,121.99,17.68193548387097,84.28999999999999,5.180000000000001,15.369999999999997,-6.289677419354839,6.589999999999999
1990,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",133.6,,22.89814814814815,872.4899999999999,017,19017,2.6232258064516127,14.330000000000002,1.8960714285714282,10.25,9.121290322580645,112.06000000000003,14.594333333333335,84.44000000000001,18.93709677419354,123.09999999999998,25.866999999999994,197.98000000000002,27.03387096774194,214.29999999999998,26.8241935483871,206.53,24.134333333333338,46.29,16.10774193548387,47.36,10.269999999999998,28.369999999999994,-3.1770967741935485,34.040000000000006
1991,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",130.9,,23.962962962962962,752.856,017,19017,-6.718387096774196,14.52,1.0085714285714293,6.75,7.858387096774194,96.14,15.591666666666665,208.61999999999998,22.42967741935483,153.39,28.53033333333334,90.45,28.62129032258065,94.39999999999999,27.14,96.25,21.438,109.78,15.35935483870968,88.42999999999999,1.8143333333333331,133.18,-0.3348387096774193,44.71999999999999
1992,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",155.8,,21.712962962962962,518.668,017,19017,-0.7987096774193547,28.67,1.673448275862069,26.319999999999997,6.881612903225806,42.42,12.209999999999997,87.29999999999998,22.30129032258065,40.98,25.923999999999996,50.44999999999999,24.28387096774193,162.81000000000006,24.251935483870966,76.54,21.352666666666668,100.61,15.974193548387097,20.55,2.740333333333333,136.43,-1.9958064516129033,43.96
1993,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",79.7,,21.166666666666668,960.6279999999999,017,19017,-4.311290322580646,21.3,-3.8903571428571433,28.019999999999996,1.7158064516129035,77.77000000000001,11.862,101.42999999999999,19.979032258064514,105.58000000000003,24.252999999999997,222.20000000000002,26.17677419354839,214.92,26.23032258064517,247.72000000000003,18.491,68.92999999999999,15.132258064516131,43.160000000000004,5.183999999999999,26.87,-0.8509677419354837,15.959999999999999
1994,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",151.0,,23.23148148148148,579.6279999999999,017,19017,-8.933225806451615,35.4,-5.061428571428571,25.320000000000004,7.532580645161291,2.58,15.512333333333334,56.94,22.35806451612903,49.38,27.000333333333337,148.62,25.933870967741928,145.08,24.894193548387094,79.33,23.73366666666667,100.47,16.74064516129032,66.00999999999999,8.358999999999998,61.78,-0.028387096774193585,22.019999999999996
1995,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",129.2,,23.027777777777782,586.74,017,19017,-5.085806451612903,18.11,-1.3335714285714282,1.62,7.3177419354838715,70.25,11.851333333333333,110.41,19.792580645161294,84.27,26.866333333333326,124.77,28.640967741935484,82.59000000000002,29.547096774193545,124.91,21.45733333333333,59.78999999999999,15.320967741935481,60.24000000000001,2.6853333333333333,52.91,-2.036129032258064,7.4799999999999995
1996,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",141.4,,22.055555555555557,506.222,017,19017,-4.89967741935484,48.61,-2.2510344827586204,1.4,4.136451612903226,35.2,13.819,37.5,18.017741935483873,120.22999999999998,25.393333333333324,158.32,26.67483870967741,47.65,26.664838709677415,67.32,21.79433333333333,75.16,16.45741935483871,91.44,0.9256666666666669,79.82000000000001,-4.088387096774193,35.0
1997,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",145.6,,22.324074074074076,609.854,017,19017,-5.711290322580646,35.879999999999995,-1.269285714285714,34.290000000000006,6.432580645161292,49.970000000000006,13.095666666666665,50.75,18.44064516129033,101.76000000000003,27.31,182.73000000000002,27.150000000000002,107.71000000000002,25.103548387096783,91.25999999999999,22.776666666666667,75.7,16.598064516129032,97.32000000000001,2.949333333333333,14.37,-0.1783870967741936,17.24
1998,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",157.9,,24.23148148148148,705.612,017,19017,-2.349999999999999,20.060000000000002,3.9182142857142854,49.16,4.185483870967742,90.27000000000001,15.14533333333333,98.85000000000001,24.399032258064516,97.02000000000002,24.168333333333337,239.12,28.52645161290323,26.0,26.992580645161283,194.57,26.111333333333334,50.4,16.234516129032258,135.29,8.598,30.17,2.9177419354838707,6.5600000000000005
1999,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",162.6,,23.435185185185187,880.6179999999999,017,19017,-5.735483870967742,39.90999999999999,3.6042857142857136,17.24,7.458387096774193,20.96,15.048333333333334,133.36,21.1858064516129,198.43999999999997,25.69066666666667,129.93,30.006129032258066,282.89,25.77709677419354,106.05000000000001,22.918999999999997,29.8,17.334838709677417,12.66,12.576666666666666,32.31,1.3987096774193553,17.869999999999997
2000,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",151.3,,23.712962962962962,653.034,017,19017,-2.335483870967742,20.09,3.70103448275862,22.3,11.664516129032261,28.410000000000004,16.087333333333333,67.05,22.753548387096775,138.16,24.953666666666663,207.86,27.129354838709673,82.18,27.021612903225805,100.53,24.327,57.239999999999995,18.369032258064518,35.95,4.279999999999999,71.23,-8.900967741935483,55.290000000000006
2001,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",161.0,,23.777777777777782,628.904,017,19017,-3.0109677419354837,28.25,-3.995357142857143,35.55,2.178064516129032,21.33,17.464000000000002,72.78999999999999,21.224838709677424,152.99,25.770333333333333,86.05000000000001,28.963225806451618,101.13,27.70064516129032,81.44,21.556666666666665,134.38,15.42193548387097,57.75,14.31433333333333,32.85,3.1141935483870955,19.759999999999998
2002,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",184.1,,23.962962962962962,607.06,017,19017,3.2880645161290323,6.300000000000001,3.470714285714286,38.07,4.00516129032258,22.479999999999997,14.136,92.75999999999999,20.507419354838706,84.72,27.641333333333332,114.92,29.932903225806452,126.84,26.54709677419355,142.83,24.977666666666668,45.160000000000004,13.086774193548386,60.59999999999999,6.444333333333334,6.76,2.567741935483871,10.67
2003,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",152.7,,23.805555555555557,512.5719999999999,017,19017,-2.9748387096774187,12.120000000000001,-1.39,12.77,6.412903225806452,29.35,15.857666666666663,75.67,20.260645161290324,137.65000000000003,25.802000000000007,106.03,28.03935483870967,117.67999999999998,29.693225806451615,11.97,23.153000000000006,63.88,17.753548387096775,20.3,6.075000000000002,99.22,1.0629032258064517,15.71
2004,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",184.5,,23.342592592592595,710.6919999999999,017,19017,-4.484193548387098,14.110000000000001,-1.1789655172413807,33.150000000000006,8.608387096774196,112.66999999999997,17.355666666666668,44.5,21.264516129032256,259.09,25.022,109.95999999999998,26.464516129032262,147.62999999999997,24.27258064516129,107.41999999999999,25.704333333333334,42.21,15.882580645161289,58.46,9.075,48.54,0.7767741935483865,14.92
2005,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",193.0,,24.48148148148148,711.708,017,19017,-4.5845161290322585,34.010000000000005,2.1121428571428575,37.28,6.6893548387096775,31.61,17.94766666666666,60.83,19.099999999999994,91.37000000000002,28.3,190.2,28.89387096774195,114.03,27.062258064516126,133.51000000000002,25.62366666666667,121.47999999999999,17.457096774193552,8.72,8.587666666666665,45.54,-5.071612903225808,30.56
2006,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",183.1,,23.685185185185187,578.1039999999999,017,19017,2.837419354838709,24.780000000000005,0.6532142857142856,7.62,6.42967741935484,59.489999999999995,17.541666666666668,121.99,21.128064516129033,53.22999999999999,26.292666666666673,90.43999999999998,29.38580645161291,91.25999999999999,27.006774193548384,60.71,20.773999999999997,160.45999999999998,13.713548387096777,40.540000000000006,8.752999999999998,65.75,3.4609677419354843,48.16
2007,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",181.4,,24.166666666666668,792.4800000000001,017,19017,-1.8254838709677423,23.21,-6.931785714285714,50.190000000000005,8.539032258064518,50.2,13.459999999999997,106.77,24.320967741935483,104.53,26.574,105.84,28.516451612903225,129.65,27.45967741935484,277.37,24.718,68.66,18.148064516129025,120.35999999999999,7.078666666666666,3.48,-3.684516129032259,61.75000000000001
2008,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",161.0,,22.740740740740744,912.8759999999999,017,19017,-5.889354838709677,23.94,-5.124827586206897,41.65,3.0738709677419354,27.95,12.437333333333335,259.13,20.024193548387096,153.01,26.076999999999998,238.43,28.292258064516123,147.17000000000002,26.777419354838717,43.46,22.87633333333333,71.80000000000001,15.905161290322578,49.51,6.590999999999999,50.25,-4.218064516129032,61.65
2009,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",188.9,,22.462962962962962,633.7299999999999,017,19017,-7.869677419354838,21.4,0.8089285714285716,21.62,7.346129032258064,59.149999999999984,14.274333333333333,123.4,20.87967741935484,112.96000000000001,25.973666666666663,103.64000000000001,24.722258064516133,121.87,25.245161290322574,120.97999999999999,23.672666666666665,50.82,11.410967741935478,156.46,10.865333333333332,16.23,-3.0845161290322585,69.31
2010,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",174.6,,24.39814814814815,856.7419999999998,017,19017,-7.323870967741935,27.12,-3.9146428571428573,23.39,9.453225806451611,30.040000000000003,18.838000000000005,86.13,21.73129032258065,118.98,26.050000000000004,229.62000000000003,28.343548387096774,241.66000000000005,28.566774193548387,83.99,22.883333333333336,96.43999999999998,19.197419354838715,11.959999999999999,7.522666666666667,44.75000000000001,-4.948709677419355,60.48
2011,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",196.5,,23.212962962962962,576.072,017,19017,-6.220645161290322,19.41,-1.9275,47.39000000000001,5.0683870967741935,54.13,13.653333333333332,93.83,20.70225806451613,106.74000000000001,26.051,95.69,30.325806451612905,119.80999999999999,27.602258064516132,80.87,20.909333333333333,79.33999999999999,18.677741935483866,32.589999999999996,9.207999999999998,51.51,2.4129032258064513,58.35000000000001
2012,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",133.3,,25.77777777777777,388.366,017,19017,0.5409677419354841,29.36,2.4248275862068964,24.92,15.933548387096776,43.0,16.309,100.72999999999999,24.848064516129035,89.0,27.782000000000004,59.650000000000006,32.739999999999995,33.37,28.430322580645157,56.86,24.55133333333333,48.77,15.122580645161287,107.33000000000001,9.226333333333335,33.37,1.676774193548386,37.32999999999999
2013,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",175.1,,22.990740740740744,751.332,017,19017,-1.4725806451612902,27.0,-1.618214285714286,42.53,1.2890322580645162,66.47,11.145,177.01,20.624193548387098,251.77,25.213999999999995,147.82000000000002,28.295806451612908,65.62,27.57451612903226,63.89,25.15966666666667,45.35,15.935161290322585,51.14,5.136333333333332,57.53,-4.627096774193548,19.29
2014,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",159.0,,22.833333333333332,669.0360000000001,017,19017,-6.572903225806451,18.740000000000002,-8.4375,43.48,1.170967741935484,45.15,13.508666666666667,160.54999999999998,21.07548387096774,71.49,26.549333333333333,232.46000000000004,25.856129032258064,64.03000000000002,27.24354838709678,72.64,22.75833333333333,68.17,15.301612903225807,77.42000000000002,2.3286666666666664,16.110000000000003,0.42354838709677417,37.53999999999999
2015,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",203.1,,23.84259259259259,643.128,017,19017,-2.514838709677419,15.420000000000002,-6.427142857142856,29.33,7.809677419354839,14.58,16.789666666666665,91.3,20.76709677419355,136.51,25.964000000000002,128.14000000000004,27.3074193548387,92.07999999999998,25.79064516129032,113.97999999999999,26.455666666666662,81.54000000000002,17.47645161290323,39.71,9.781999999999998,83.61,3.9916129032258074,153.29
2016,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",210.6,,24.055555555555554,884.682,017,19017,-4.415161290322581,20.04,0.40862068965517195,23.31,9.921935483870968,83.00999999999999,15.20166666666667,49.36,21.699354838709677,90.07,28.126666666666665,189.98,27.43387096774193,144.59,27.332258064516132,145.93000000000004,24.477,264.65999999999997,18.440645161290323,61.75,12.818666666666669,36.14,-2.708709677419354,50.99
2017,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",212.7,,23.925925925925924,642.366,017,19017,-2.301935483870969,64.28,5.513571428571427,34.239999999999995,6.098387096774195,61.88,15.863333333333332,100.08,20.22193548387097,123.13000000000001,27.963666666666665,164.82999999999998,28.259032258064515,158.91,25.224193548387102,40.67,26.07766666666667,37.46,17.000000000000004,146.6,6.730333333333332,10.149999999999999,-0.4677419354838711,7.16
2018,19,017,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",212.4,,23.38888888888889,1116.8380000000002,017,19017,-3.891935483870966,54.07,-2.4232142857142867,46.79999999999999,5.052258064516129,48.64,8.824666666666667,53.02999999999999,25.0558064516129,131.04000000000002,27.715000000000007,240.5,27.996451612903222,112.49000000000002,27.081290322580646,213.63000000000005,23.599666666666668,366.00999999999993,13.710967741935487,147.2,2.0843333333333325,59.839999999999996,1.4293548387096777,65.4
